股票代號,季度名稱,單季 EPS (元),單季營收 (億元),單季毛利率 (%)
8047,2025 Q4,-0.42,1.33,32.48
8047,2026 Q1,-0.29,0.9,31.02
8048,2023 Q1,0.74,3.14,29.46
8048,2023 Q2,1.19,4.82,27.25
8048,2023 Q3,1.51,5.29,27.64
8048,2023 Q4,0.96,4.67,30.19
8048,2024 Q1,1.05,3.59,29.16
8048,2024 Q2,0.41,2.18,31.85
8048,2024 Q3,0.17,1.89,30.93
8048,2024 Q4,0.77,2.53,34.65
8048,2025 Q1,0.66,2.49,32.72
8048,2025 Q2,0.09,2.19,30.56
8048,2025 Q3,0.92,2.53,38.75
8048,2025 Q4,1.0,2.89,35.9
8048,2026 Q1,0.57,2.7,33.69
8049,2023 Q1,0.78,6.0,27.63
8049,2023 Q2,1.08,5.49,32.15
8049,2023 Q3,0.94,5.19,31.23
8049,2023 Q4,0.58,4.2,32.85
8049,2024 Q1,0.5,3.61,26.21
8049,2024 Q2,1.16,2.8,30.3
8049,2024 Q3,0.42,3.53,26.0
8049,2024 Q4,0.42,3.29,28.18
8049,2025 Q1,0.46,3.24,30.07
8049,2025 Q2,0.31,3.22,26.57
8049,2025 Q3,0.49,3.18,27.89
8049,2025 Q4,0.45,3.46,28.03
8049,2026 Q1,0.44,2.85,31.67
8050,2023 Q1,1.87,16.17,28.09
8050,2023 Q2,1.69,15.39,23.59
8050,2023 Q3,1.91,15.1,22.31
8050,2023 Q4,-0.25,13.31,24.32
8050,2024 Q1,1.37,9.86,24.54
8050,2024 Q2,1.17,13.16,26.06
8050,2024 Q3,0.62,14.23,24.62
8050,2024 Q4,0.9,14.55,20.55
8050,2025 Q1,1.12,15.48,22.4
8050,2025 Q2,-0.64,15.01,22.7
8050,2025 Q3,0.86,12.44,20.69
8050,2025 Q4,0.11,10.65,18.65
8050,2026 Q1,1.07,12.29,23.3
8054,2023 Q1,-0.61,3.88,38.91
8054,2023 Q2,0.37,4.57,35.76
8054,2023 Q3,-0.54,4.64,36.75
8054,2023 Q4,-0.43,6.81,28.41
8054,2024 Q1,-0.33,3.97,39.51
8054,2024 Q2,-0.16,5.85,35.01
8054,2024 Q3,-0.55,5.17,35.38
8054,2024 Q4,-1.26,6.97,24.67
8054,2025 Q1,-0.7,3.77,41.4
8054,2025 Q2,-0.66,6.29,30.46
8054,2025 Q3,-1.05,8.83,19.57
8054,2025 Q4,-0.77,9.87,16.61
8054,2026 Q1,-0.01,17.03,15.72
8058,2024 Q4,2.27,23.7,28.16
8058,2025 Q2,0.93,12.83,27.01
8058,2025 Q4,1.95,11.85,27.05
8059,2023 Q1,0.28,2.99,21.15
8059,2023 Q2,0.0,1.19,37.83
8059,2023 Q3,-0.02,0.67,33.78
8059,2023 Q4,-0.22,0.72,-27.4
8059,2024 Q1,-0.02,0.6,9.88
8059,2024 Q2,-0.25,1.0,-18.8
8059,2024 Q3,-0.32,0.85,-43.54
8059,2024 Q4,-1.25,1.67,-68.59
8059,2025 Q1,-0.57,1.8,-22.97
8059,2025 Q2,-1.36,15.68,5.16
8059,2025 Q3,-0.48,27.7,9.73
8059,2025 Q4,0.02,31.32,12.64
8059,2026 Q1,-0.07,20.93,17.53
8064,2023 Q1,0.38,8.3,20.66
8064,2023 Q2,-0.05,7.34,21.2
8064,2023 Q3,0.32,7.35,21.38
8064,2023 Q4,0.31,6.91,26.35
8064,2024 Q1,0.04,5.79,21.37
8064,2024 Q2,0.24,6.68,31.26
8064,2024 Q3,0.25,7.44,26.81
8064,2024 Q4,0.26,6.14,25.02
8064,2025 Q1,-0.66,5.18,-6.17
8064,2025 Q2,-0.16,5.13,30.98
8064,2025 Q3,0.65,7.6,35.28
8064,2025 Q4,1.52,10.8,38.45
8064,2026 Q1,0.35,6.73,24.66
8067,2023 Q1,-0.28,0.27,36.55
8067,2023 Q2,0.35,0.31,43.27
8067,2023 Q3,-0.3,0.22,38.79
8067,2023 Q4,-0.52,0.25,42.14
8067,2024 Q1,0.02,0.24,46.44
8067,2024 Q2,0.02,0.28,41.76
8067,2024 Q3,-0.22,0.3,49.75
8067,2024 Q4,-0.52,0.28,42.57
8067,2025 Q1,-0.31,0.33,41.75
8067,2025 Q2,-0.49,0.24,36.42
8067,2025 Q3,0.82,0.26,44.53
8067,2025 Q4,-0.61,0.24,41.42
8067,2026 Q1,-0.62,0.21,50.44
8068,2023 Q1,-0.14,1.39,7.19
8068,2023 Q2,0.0,1.72,9.17
8068,2023 Q3,0.01,2.27,9.4
8068,2023 Q4,-0.43,1.7,4.6
8068,2024 Q1,1.23,1.72,5.56
8068,2024 Q2,0.19,2.12,3.51
8068,2024 Q3,0.58,1.74,6.03
8068,2024 Q4,0.3,1.92,1.84
8068,2025 Q1,0.04,1.81,5.91
8068,2025 Q2,1.23,2.19,3.84
8068,2025 Q3,-0.02,1.74,6.4
8068,2025 Q4,-0.02,2.63,3.44
8068,2026 Q1,-0.12,3.27,14.7
8069,2023 Q1,1.54,72.3,49.15
8069,2023 Q2,2.12,72.36,53.08
8069,2023 Q3,2.1,68.21,55.41
8069,2023 Q4,1.09,58.33,56.27
8069,2024 Q1,1.16,56.43,47.39
8069,2024 Q2,1.76,76.56,47.58
8069,2024 Q3,1.75,91.89,48.41
8069,2024 Q4,3.08,96.75,53.75
8069,2025 Q1,1.91,80.59,52.21
8069,2025 Q2,2.58,106.26,60.29
8069,2025 Q3,3.67,104.15,55.97
8069,2025 Q4,0.97,70.16,48.32
8069,2026 Q1,2.41,86.33,59.65
8070,2023 Q1,0.31,41.66,19.24
8070,2023 Q2,0.88,41.79,18.43
8070,2023 Q3,0.82,39.75,17.85
8070,2023 Q4,0.17,41.7,18.95
8070,2024 Q1,0.48,40.19,18.09
8070,2024 Q2,0.74,42.55,20.66
8070,2024 Q3,0.63,44.66,22.6
8070,2024 Q4,0.48,44.92,19.8
8070,2025 Q1,0.47,45.04,18.88
8070,2025 Q2,0.16,47.47,17.57
8070,2025 Q3,0.86,49.9,19.33
8070,2025 Q4,-0.47,51.11,18.16
8070,2026 Q1,0.51,54.22,18.52
8071,2023 Q1,-0.35,5.02,15.98
8071,2023 Q2,0.01,5.14,16.19
8071,2023 Q3,-0.22,5.87,15.8
8071,2023 Q4,-0.26,5.16,17.51
8071,2024 Q1,-0.35,4.49,13.71
8071,2024 Q2,-0.28,5.29,14.84
8071,2024 Q3,-0.45,5.06,14.84
8071,2024 Q4,0.2,5.49,17.8
8071,2025 Q1,-0.82,4.89,15.28
8071,2025 Q2,-0.5,4.96,16.23
8071,2025 Q3,0.56,5.0,17.98
8071,2025 Q4,-0.43,4.93,17.5
8071,2026 Q1,-0.39,5.26,14.79
8072,2023 Q1,0.12,2.6,17.97
8072,2023 Q2,0.26,2.76,17.76
8072,2023 Q3,0.39,3.29,18.26
8072,2023 Q4,-0.04,2.95,17.56
8072,2024 Q1,0.36,2.26,17.58
8072,2024 Q2,0.36,2.19,19.01
8072,2024 Q3,0.12,2.6,17.37
8072,2024 Q4,0.41,2.35,15.01
8072,2025 Q1,0.38,2.67,19.01
8072,2025 Q2,-0.23,3.18,15.6
8072,2025 Q3,0.42,3.22,17.3
8072,2025 Q4,0.54,3.78,14.7
8072,2026 Q1,0.29,3.59,16.21
8086,2023 Q1,-1.0,3.42,-34.49
8086,2023 Q2,0.01,5.27,15.01
8086,2023 Q3,0.63,7.84,24.66
8086,2023 Q4,0.77,10.7,24.31
8086,2024 Q1,1.09,12.86,24.61
8086,2024 Q2,1.06,13.07,25.85
8086,2024 Q3,0.42,11.02,17.12
